City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
330,east london,-33.0153,27.9116,28.52000000000004,69,0,6.17,ZA,1675698229
331,sao joao da barra,-21.6403,-41.0511,33.05000000000001,74,61,2.35,BR,1675698230
332,eyl,7.9803,49.8164,24.710000000000036,69,72,8.29,SO,1675698231
333,el roble,9.1019,-75.1951,31.49000000000001,51,94,1.27,CO,1675698231
334,escarcega,18.6089,-90.7454,21.360000000000014,87,100,1.99,MX,1675698119
335,santiago de cao,-7.9589,-79.2392,23.07000000000005,78,83,3.6,PE,1675698232
336,gaozhou,21.9392,110.8461,20.420000000000016,85,100,1.88,CN,1675698232
337,berdigestyakh,62.0989,126.6992,-44.67999999999998,100,96,0.95,RU,1675698232
338,menongue,-14.6585,17.691,22.180000000000007,67,100,1.9,AO,1675698233
339,shingu,33.7333,135.9833,8.840000000000032,58,100,1.52,JP,1675698233
340,millington,35.3415,-89.8973,13.520000000000039,90,47,0.45,US,1675698233
341,dawson creek,55.7666,-120.2362,1.8000000000000114,64,20,4.63,CA,1675698234
342,zlobin,45.2924,14.6541,-1.7799999999999727,40,0,7.2,HR,1675698234
343,matadi,-5.8167,13.45,31.28000000000003,58,73,1.3,CD,1675698235
344,valdemarpils,57.3707,22.5919,-1.2999999999999545,95,28,2.24,LV,1675698235
345,subang,-7.1277,108.5283,23.07000000000005,88,98,0.65,ID,1675698235
346,vakhrushev,48.9833,142.9667,-20.769999999999982,95,12,1.84,RU,1675698236
347,portland,45.5234,-122.6762,6.720000000000027,90,100,3.13,US,1675697829
348,hun,29.1268,15.9477,15.110000000000014,34,13,3.86,LY,1675698236
349,souillac,-20.5167,57.5167,27.210000000000036,83,75,3.09,MU,1675698236
350,victoria,22.2855,114.1577,20.53000000000003,89,77,2.68,HK,1675698235
351,hwange,-18.3693,26.5019,27.58000000000004,65,89,1.22,ZW,1675698237
352,pacific grove,36.6177,-121.9166,7.050000000000011,95,0,0.89,US,1675698237
353,vila velha,-20.3297,-40.2925,31.970000000000027,73,0,8.23,BR,1675698178
354,mulchen,-37.7167,-72.2333,29.0,24,0,4.33,CL,1675697997
355,toccoa,34.5773,-83.3324,14.03000000000003,44,0,2.57,US,1675698237
356,chumikan,54.7183,135.315,-25.94999999999999,92,50,3.04,RU,1675698238
357,khani,41.9563,42.9566,3.7600000000000477,68,100,3.35,GE,1675698238
358,pokosnoye,55.5258,101.0536,-17.919999999999987,100,100,1.65,RU,1675698238
359,tekeli,44.83,78.8239,-6.689999999999998,60,93,4.31,KZ,1675698239
360,butaritari,3.0707,172.7902,26.650000000000034,82,100,7.99,KI,1675698239
361,petersburg,37.2279,-77.4019,13.510000000000048,50,75,4.63,US,1675698239
362,tevaitoa,-16.7833,-151.5,27.170000000000016,76,8,6.76,PF,1675698240
363,birao,10.2849,22.7882,34.78000000000003,8,14,2.51,CF,1675698240
364,bangkalan,-7.0455,112.7351,24.970000000000027,89,94,1.24,ID,1675698240
365,planaltina,-15.4528,-47.6142,27.939999999999998,49,91,2.15,BR,1675697991
366,trairi,-3.2778,-39.2689,28.99000000000001,68,89,4.16,BR,1675698004
367,bayir,37.2687,28.2167,3.2900000000000205,81,100,5.14,TR,1675698241
368,remontnoye,46.5614,43.6501,-2.7999999999999545,69,100,6.99,RU,1675698241
369,maldonado,-34.6667,-54.9167,30.660000000000025,30,63,5.33,UY,1675698241
370,lazaro cardenas,17.9583,-102.2,26.700000000000045,53,4,0.6,MX,1675698242
371,mahibadhoo,3.7833,72.9667,27.420000000000016,75,100,5.61,MV,1675698242
372,arroio grande,-32.2375,-53.0869,31.02000000000004,30,0,3.07,BR,1675698242
373,aksu,41.1231,80.2644,-3.0399999999999636,80,100,0.36,CN,1675698243
374,ust-nera,64.5667,143.2,-39.22999999999999,100,100,0.56,RU,1675698243
375,kamsack,51.5667,-101.9009,-5.189999999999998,95,81,5.29,CA,1675698243
376,svobodnyy,51.4,128.1333,-24.67999999999998,99,94,2.38,RU,1675698244
377,ostrovnoy,68.0531,39.5131,-5.789999999999964,94,85,4.98,RU,1675698244
378,nuevo ideal,24.8875,-105.0728,16.27000000000004,27,5,1.51,MX,1675698245
379,flinders,-34.5833,150.8552,22.879999999999995,86,100,0.89,AU,1675698245
380,darnah,32.767,22.6367,10.879999999999995,71,97,11.88,LY,1675698245
381,luanda,-8.8368,13.2343,29.0,70,75,6.17,AO,1675698246
382,mecca,21.4267,39.8261,23.980000000000018,66,54,4.98,SA,1675698246
383,henties bay,-22.116,14.2845,19.350000000000023,81,99,4.11,NA,1675698246
384,ixtapa,20.7,-105.2,16.57000000000005,77,0,4.12,MX,1675698155
385,olenino,56.2092,33.4889,-6.039999999999964,97,100,1.71,RU,1675698247
386,canutama,-6.5339,-64.3831,27.660000000000025,80,100,0.99,BR,1675698247
387,teguldet,57.3064,88.1667,-19.779999999999973,100,100,2.07,RU,1675698248
388,tselinnoye,53.0833,85.6667,-7.839999999999975,95,100,2.21,RU,1675698248
389,najran,17.4924,44.1277,30.360000000000014,18,38,2.45,SA,1675698248
390,port said,31.2565,32.2841,11.990000000000009,87,40,8.23,EG,1675698249
391,pisco,-13.7,-76.2167,25.03000000000003,78,0,3.09,PE,1675698249
392,buckeye,33.3703,-112.5838,13.25,48,0,0.0,US,1675698149
393,yar-sale,66.8333,70.8333,-28.659999999999968,100,100,1.9,RU,1675698250
394,macae,-22.3708,-41.7869,28.860000000000014,79,0,3.6,BR,1675698250
395,okotoks,50.7289,-113.9828,-5.939999999999998,80,45,0.45,CA,1675698059
396,aksarka,66.5606,67.7975,-28.079999999999984,100,51,1.9,RU,1675698251
397,hirara,24.8,125.2833,21.28000000000003,82,100,5.76,JP,1675698251
398,ateptsevo,55.3236,36.75,-5.769999999999982,96,37,1.27,RU,1675698251
399,geraldton,-28.7667,114.6,21.230000000000018,73,100,4.63,AU,1675698251
400,teguise,29.0605,-13.564,16.120000000000005,68,40,3.6,ES,1675698252
401,santa lucia,27.9117,-15.5407,15.620000000000005,52,40,7.2,ES,1675698128
402,shaunavon,49.6501,-108.4181,-4.1200000000000045,84,9,8.53,CA,1675698253
403,matveyevka,52.15,56.1833,-18.73999999999998,100,49,1.0,RU,1675698253
404,srednekolymsk,67.45,153.6833,-37.26999999999998,100,97,2.51,RU,1675698253
405,uitenhage,-33.7576,25.3971,26.77000000000004,64,29,4.82,ZA,1675698254
406,puerto colombia,10.9878,-74.9547,29.05000000000001,75,32,7.3,CO,1675698254
407,klaksvik,62.2266,-6.589,8.510000000000048,90,100,17.09,FO,1675698255
408,labrea,-7.2586,-64.7981,25.060000000000002,89,100,0.76,BR,1675698255
409,biak,-0.9131,122.8766,24.710000000000036,81,100,1.71,ID,1675698255
410,alta floresta,-9.8756,-56.0861,25.900000000000034,89,40,1.54,BR,1675698259
411,lashma,54.9321,41.1438,-7.560000000000002,94,99,1.3,RU,1675698259
412,amapa,1.0,-52.0,27.120000000000005,81,84,1.44,BR,1675698260
413,rawson,-43.3002,-65.1023,25.420000000000016,38,1,8.67,AR,1675698117
414,namibe,-15.1961,12.1522,23.189999999999998,74,69,5.95,AO,1675698260
415,aginskoye,51.1,114.53,-17.42999999999998,93,48,3.13,RU,1675698260
416,rodrigues alves,-7.738,-72.6509,26.110000000000014,95,100,0.36,BR,1675698261
417,boa vista,2.8197,-60.6733,26.99000000000001,65,75,6.69,BR,1675698261
418,swift current,50.2834,-107.8014,-3.5499999999999545,86,0,7.2,CA,1675698261
419,hamilton,39.1834,-84.5333,3.1100000000000136,75,100,3.09,US,1675698092
420,stokmarknes,68.5646,14.9108,6.990000000000009,81,100,11.32,NO,1675698262
421,aykhal,66.0,111.5,-36.589999999999975,100,92,1.58,RU,1675698262
422,koulamoutou,-1.1303,12.4736,31.210000000000036,53,77,0.7,GA,1675698262
423,tiarei,-17.5333,-149.3333,25.010000000000048,77,7,7.7,PF,1675698263
424,otane,-39.8833,176.6333,18.890000000000043,86,19,1.03,NZ,1675698263
425,broken hill,-31.95,141.4333,23.260000000000048,30,2,4.35,AU,1675698263
426,the valley,18.217,-63.0578,27.680000000000007,69,20,8.75,AI,1675698264
427,maizuru,35.45,135.3333,4.350000000000023,82,100,1.06,JP,1675698264
428,nouadhibou,20.931,-17.0347,23.99000000000001,19,0,8.75,MR,1675698264
429,pimentel,-6.8367,-79.9342,27.160000000000025,65,0,2.06,PE,1675698265
430,rincon,32.296,-81.2354,15.510000000000048,61,0,3.6,US,1675698265
431,duzce,40.8389,31.1639,2.8100000000000023,97,100,5.85,TR,1675698265
432,podolinec,49.2587,20.536,-7.1299999999999955,97,98,1.45,SK,1675698266
433,mutare,-18.9707,32.6709,23.340000000000032,64,59,2.62,ZW,1675698266
434,kibala,9.1104,18.3463,38.97000000000003,3,0,4.12,TD,1675698266
435,antofagasta,-23.65,-70.4,25.03000000000003,68,8,3.81,CL,1675698099
436,matagami,49.7502,-77.6328,-21.93999999999997,84,100,2.57,CA,1675698267
437,san jose,37.3394,-121.895,7.939999999999998,88,20,1.54,US,1675698113
438,baracoa,20.3467,-74.4958,28.420000000000016,61,0,2.19,CU,1675698267
439,college,64.8569,-147.8028,-19.00999999999999,88,75,2.57,US,1675698268
440,adrar,20.5022,-10.0711,24.640000000000043,14,77,2.25,MR,1675698268
441,arys,42.4252,68.795,2.3100000000000023,75,100,1.85,KZ,1675698268
442,sandnessjoen,66.0217,12.6316,7.03000000000003,98,75,12.86,NO,1675698144
443,adelaide,-34.9333,138.6,19.49000000000001,68,0,6.17,AU,1675698007
444,juchitlan,20.0833,-104.1167,21.83000000000004,37,4,0.69,MX,1675698269
445,vardo,70.3705,31.1107,-1.009999999999991,86,0,12.86,NO,1675698269
446,mogadishu,2.0371,45.3438,26.930000000000007,83,20,8.75,SO,1675698269
447,fuengirola,36.54,-4.6247,15.470000000000027,67,20,4.12,ES,1675698270
448,aksha,50.2814,113.2867,-18.769999999999982,96,37,2.13,RU,1675698270
449,uthal,25.8072,66.6219,22.439999999999998,46,0,1.83,PK,1675698270
450,hare bay,48.8499,-54.0148,-2.2199999999999704,92,100,2.29,CA,1675698271
451,inhambane,-23.865,35.3833,23.99000000000001,94,75,3.6,MZ,1675698271
452,porto empedocle,37.2934,13.5264,6.840000000000032,57,76,2.44,IT,1675698271
453,dwarka,22.2394,68.9678,21.55000000000001,84,3,4.57,IN,1675698272
454,neiafu,-18.65,-173.9833,26.379999999999995,89,40,3.6,TO,1675698272
455,beringovskiy,63.05,179.3167,-29.96999999999997,96,82,4.02,RU,1675698272
456,mana,5.6592,-53.7767,26.510000000000048,80,55,4.94,GF,1675698273
457,kayunga,0.7025,32.8886,25.610000000000014,44,85,1.63,UG,1675698273
458,wamba,8.9333,8.6,37.64000000000004,7,57,4.39,NG,1675698273
459,yershov,51.3513,48.2766,-14.829999999999984,95,73,3.14,RU,1675698273
460,coquimbo,-29.9533,-71.3436,20.939999999999998,74,28,3.03,CL,1675698274
461,krasnyy chikoy,50.3643,108.7512,-22.279999999999973,100,44,0.97,RU,1675698274
462,lakes entrance,-37.8811,147.981,14.53000000000003,93,25,3.43,AU,1675698275
463,keelung,25.1283,121.7419,18.30000000000001,91,100,2.39,TW,1675698275
464,riyadh,24.6877,46.7219,27.08000000000004,35,15,4.16,SA,1675698234
465,fleurus,50.4843,4.5518,6.740000000000009,77,20,5.14,BE,1675698275
466,guaratingueta,-22.8164,-45.1925,32.0,55,40,2.57,BR,1675698058
467,camargo,27.6667,-105.1667,18.200000000000045,20,62,3.42,MX,1675698276
468,vestmannaeyjar,63.4427,-20.2734,2.5500000000000114,80,75,8.75,IS,1675698276
469,maryville,35.7565,-83.9705,12.590000000000032,64,0,2.68,US,1675698277
470,galle,6.0367,80.217,25.350000000000023,83,100,0.38,LK,1675698277
471,tateyama,34.9833,139.8667,8.390000000000043,53,100,2.86,JP,1675698278
472,te anau,-45.4167,167.7167,12.78000000000003,90,100,3.52,NZ,1675698278
473,agirish,61.9247,63.0231,-24.18999999999997,100,67,1.6,RU,1675698278
474,itamarandiba,-17.8572,-42.8589,30.32000000000005,45,15,1.05,BR,1675698279
475,sao filipe,14.8961,-24.4956,21.060000000000002,59,43,7.06,CV,1675698279
476,ouesso,1.6136,16.0517,32.920000000000016,27,83,0.97,CG,1675698280
477,port blair,11.6667,92.75,27.02000000000004,83,40,0.0,IN,1675698280
478,tripoli,32.8752,13.1875,12.939999999999998,52,83,3.31,LY,1675698280
479,anqing,30.5092,117.0506,9.340000000000032,93,100,1.97,CN,1675698281
480,nipawin,53.3668,-104.0009,1.0200000000000387,75,100,7.72,CA,1675698281
481,dedza,-14.3779,34.3332,16.670000000000016,94,99,0.84,MW,1675698281
482,ust-tarka,55.5672,75.705,-12.649999999999977,97,100,1.2,RU,1675698282
483,lundazi,-12.2929,33.1782,20.55000000000001,86,94,1.07,ZM,1675698282
484,general roca,-39.0333,-67.5833,29.79000000000002,31,1,4.05,AR,1675698282
485,mnogovershinnyy,53.9353,139.9242,-27.329999999999984,96,37,1.5,RU,1675698283
486,russkaya polyana,49.417,31.9201,-3.319999999999993,82,100,5.39,UA,1675698283
487,riberalta,-10.9833,-66.1,26.110000000000014,83,75,2.06,BO,1675698283
488,puerto guzman,0.9703,-76.5858,28.950000000000045,61,88,1.77,CO,1675698284
489,manyana,-23.4,21.7167,31.160000000000025,30,100,3.82,BW,1675698284
490,carberry,49.8689,-99.3602,-9.870000000000005,93,100,4.73,CA,1675698284
491,saint-pierre,-21.3393,55.4781,27.82000000000005,69,40,5.66,RE,1675698285
492,mehran,33.1222,46.1646,16.220000000000027,40,47,11.95,IR,1675698285
493,nara,34.6851,135.8049,7.5,48,100,1.32,JP,1675698285
494,berlin,52.5244,13.4105,1.1200000000000045,86,0,3.13,DE,1675697825
495,natal,-5.795,-35.2094,31.360000000000014,58,40,7.72,BR,1675698286
496,nalut,30.3333,10.85,15.300000000000011,37,97,3.13,LY,1675698286
497,enumclaw,47.2043,-121.9915,6.03000000000003,90,100,0.45,US,1675698286
498,leh,34.1667,77.5833,-12.769999999999982,88,66,1.41,IN,1675698287
499,santa fe,-31.6333,-60.7,35.160000000000025,28,9,3.13,AR,1675697772
500,bud,39.447,-86.1758,2.25,60,87,3.08,US,1675698287
501,savalou,7.9281,1.9756,37.57000000000005,20,98,2.49,BJ,1675698287
502,north bend,43.4065,-124.2243,5.480000000000018,93,100,3.6,US,1675698099
503,stolac,43.0844,17.9575,1.8799999999999955,52,69,5.18,BA,1675698288
504,katobu,-4.9408,122.5276,24.55000000000001,84,100,0.89,ID,1675698288
505,tres picos,15.8667,-93.5333,28.439999999999998,44,2,1.71,MX,1675698288
506,yaan,7.3833,8.5667,37.960000000000036,9,65,2.3,NG,1675698289
507,dhadar,28.3305,75.0632,21.30000000000001,30,0,4.28,IN,1675698289
508,vao,-22.6667,167.4833,25.879999999999995,73,44,6.55,NC,1675698289
509,bilma,18.6853,12.9164,26.08000000000004,9,90,5.7,NE,1675698290
510,manacapuru,-3.2997,-60.6206,27.03000000000003,81,69,1.72,BR,1675698096
511,khovu-aksy,51.1333,93.6,-20.869999999999976,96,55,2.0,RU,1675698290
512,mantua,45.1667,10.7833,6.160000000000025,73,91,3.13,IT,1675698290
513,konevo,62.1215,39.3192,-10.509999999999991,96,100,2.46,RU,1675698291
514,saint-augustin,51.226,-58.6502,-14.699999999999989,69,100,3.86,CA,1675698291
515,nekhayevskiy,50.4106,41.7561,-11.849999999999966,97,79,3.05,RU,1675698291
516,fortuna,40.5982,-124.1573,3.5300000000000296,100,75,3.09,US,1675698292
517,teya,60.3778,92.6267,-22.019999999999982,100,99,1.21,RU,1675698292
518,kjollefjord,70.9457,27.3465,1.900000000000034,87,40,13.89,NO,1675698292
519,boone,39.0334,-92.3335,11.0,60,100,0.89,US,1675698293
520,san fernando,15.0286,120.6898,28.850000000000023,85,42,2.37,PH,1675698292
521,namatanai,-3.6667,152.4333,25.910000000000025,84,100,2.31,PG,1675698293
522,wundanyi,-3.4019,38.364,23.100000000000023,40,88,3.87,KE,1675698293
523,pemba,-12.974,40.5178,28.390000000000043,78,75,5.36,MZ,1675698294
524,olinda,-8.0089,-34.8553,23.850000000000023,88,75,2.06,BR,1675698069
525,mandalgovi,45.7625,106.2708,-12.729999999999961,84,100,3.52,MN,1675698294
526,jining,35.405,116.5814,6.3799999999999955,60,42,2.09,CN,1675698294
527,chiredzi,-21.05,31.6667,33.99000000000001,36,0,3.09,ZW,1675698295
528,chernyshevskiy,63.0128,112.4714,-36.44999999999999,99,98,0.15,RU,1675698295
529,cabedelo,-6.9811,-34.8339,25.370000000000005,73,63,6.55,BR,1675698119
530,margate,51.3813,1.3862,9.270000000000039,67,10,0.89,GB,1675698295
531,seoul,37.5683,126.9778,-1.3100000000000023,90,0,1.54,KR,1675698151
532,kimberley,-28.7323,24.7623,30.83000000000004,42,0,1.54,ZA,1675698152
533,manakara,-22.1333,48.0167,23.140000000000043,94,100,2.89,MG,1675698296
534,carora,10.1755,-70.0827,32.85000000000002,31,36,6.7,VE,1675698296
535,shimoda,34.6667,138.95,7.28000000000003,53,100,1.68,JP,1675698296
536,camana,-16.6228,-72.7111,25.83000000000004,75,93,3.34,PE,1675698297
537,mendoza,-32.8908,-68.8272,32.74000000000001,35,20,4.63,AR,1675698297
538,sabha,27.0377,14.4283,16.120000000000005,38,49,3.34,LY,1675698298
539,visnes,59.3556,5.2242,7.340000000000032,93,75,5.14,NO,1675698298
540,mount vernon,40.9126,-73.8371,10.200000000000045,53,40,4.63,US,1675697858
541,sambava,-14.2667,50.1667,25.230000000000018,88,100,2.63,MG,1675698298
542,chapais,49.7834,-74.8492,-22.119999999999976,86,60,1.06,CA,1675698299
543,baley,51.6,116.6333,-25.69999999999999,99,53,2.0,RU,1675698299
544,fukuma,33.7667,130.4667,7.3799999999999955,91,100,2.58,JP,1675698299
545,copiapo,-27.3667,-70.3333,28.400000000000034,39,0,3.61,CL,1675698299
